TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-04,2025-04-04,FO,NSE,STF,57358,,JSL,,2025-05-29,2025-05-29,,,JSL25MAYFUT,586.25,587.7,546.0,547.95,549.25,592.25,551.7,547.95,192200,35650,195,84760975.0,183,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73467,,JSL,,2025-04-24,2025-04-24,,,JSL25APRFUT,589.0,589.45,546.4,549.6,550.6,593.0,551.7,549.6,7219125,249550,2546,1108291462.5,2278,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57021,,JSL,,2025-06-26,2025-06-26,,,JSL25JUNFUT,579.85,579.85,546.05,548.8,546.05,592.65,551.7,548.8,6975,6975,11,4768071.25,11,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57365,,JUBLFOOD,,2025-05-29,2025-05-29,,,JUBLFOOD25MAYFUT,688.8,690.95,674.7,684.15,686.9,696.3,679.6,684.15,146250,-2500,103,87824750.0,103,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57026,,JUBLFOOD,,2025-06-26,2025-06-26,,,JUBLFOOD25JUNFUT,681.0,685.15,681.0,685.15,685.15,698.25,679.6,685.15,17500,2500,8,6818937.5,8,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73472,,JUBLFOOD,,2025-04-24,2025-04-24,,,JUBLFOOD25APRFUT,692.7,692.7,671.55,682.1,683.5,694.1,679.6,682.1,17325000,-245000,2708,2300762062.5,2338,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57476,,OBEROIRLTY,,2025-05-29,2025-05-29,,,OBEROIRLTY25MAYFUT,1588.9,1588.9,1525.0,1541.1,1544.75,1596.05,1550.6,1541.1,98700,17500,173,93927277.5,156,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57072,,OBEROIRLTY,,2025-06-26,2025-06-26,,,OBEROIRLTY25JUNFUT,0.0,0.0,0.0,1609.9,1609.9,1609.9,1550.6,1573.7,7350,0,0,0.0,0,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73511,,OBEROIRLTY,,2025-04-24,2025-04-24,,,OBEROIRLTY25APRFUT,1617.5,1617.5,1529.15,1543.35,1549.25,1597.4,1550.6,1543.35,3620750,28700,3337,1817108685.0,2853,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57075,,ONGC,,2025-06-26,2025-06-26,,,ONGC25JUNFUT,240.0,246.0,227.59,229.32,229.34,247.32,226.0,229.32,440825,269500,368,163705099.25,356,F1,1925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73514,,ONGC,,2025-04-24,2025-04-24,,,ONGC25APRFUT,241.5,241.5,224.39,226.2,226.27,243.89,226.0,226.2,113444100,-7657650,25651,11315774547.0,20884,F1,1925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57479,,ONGC,,2025-05-29,2025-05-29,,,ONGC25MAYFUT,240.0,240.06,226.0,227.77,228.0,245.7,226.0,227.75,5921300,3788400,3111,1376656492.75,1859,F1,1925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57088,,PNB,,2025-06-26,2025-06-26,,,PNB25JUNFUT,99.62,99.99,97.0,97.6,97.69,99.93,96.61,97.6,1232000,272000,89,69865280.0,80,F1,8000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73526,,PNB,,2025-04-24,2025-04-24,,,PNB25APRFUT,99.2,99.41,96.11,96.71,97.0,99.24,96.61,96.71,242728000,488000,7888,6154216560.0,6572,F1,8000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57496,,PNB,,2025-05-29,2025-05-29,,,PNB25MAYFUT,99.38,99.92,96.76,97.42,97.6,99.85,96.61,97.42,11728000,1192000,537,421423520.0,483,F1,8000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73530,,POWERGRID,,2025-04-24,2025-04-24,,,POWERGRID25APRFUT,298.9,301.2,293.25,294.65,294.7,299.75,293.9,294.65,73344600,-2509200,9692,5183587350.0,8235,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57502,,POWERGRID,,2025-05-29,2025-05-29,,,POWERGRID25MAYFUT,302.05,303.0,295.05,296.65,296.6,301.65,293.9,296.65,2179800,1206000,983,529087410.0,735,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57095,,POWERGRID,,2025-06-26,2025-06-26,,,POWERGRID25JUNFUT,302.7,304.7,297.2,298.4,298.15,303.4,293.9,298.4,82800,10800,39,21164220.0,39,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73572,,SONACOMS,,2025-04-24,2025-04-24,,,SONACOMS25APRFUT,446.75,446.75,412.25,421.75,422.25,448.0,421.85,421.75,13037825,128650,4289,1410177716.25,3641,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57123,,SONACOMS,,2025-06-26,2025-06-26,,,SONACOMS25JUNFUT,423.0,423.0,405.0,414.5,413.1,439.6,421.85,414.5,91450,25575,44,14084850.0,43,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57521,,SONACOMS,,2025-05-29,2025-05-29,,,SONACOMS25MAYFUT,438.4,438.45,407.7,416.45,416.65,442.5,421.85,416.45,408425,133300,459,149335835.0,448,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57223,,TATACOMM,,2025-06-26,2025-06-26,,,TATACOMM25JUNFUT,1633.7,1633.7,1610.0,1620.0,1620.0,1655.2,1598.05,1620.0,4500,0,9,3646212.5,8,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57527,,TATACOMM,,2025-05-29,2025-05-29,,,TATACOMM25MAYFUT,1634.15,1644.0,1604.4,1613.45,1618.2,1647.65,1598.05,1613.45,101250,14500,164,66314900.0,126,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73578,,TATACOMM,,2025-04-24,2025-04-24,,,TATACOMM25APRFUT,1624.15,1634.5,1593.1,1604.4,1607.65,1636.45,1598.05,1604.4,5150750,29750,3073,1236412137.5,2570,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57156,,AXISBANK,,2025-05-29,2025-05-29,,,AXISBANK25MAYFUT,1091.7,1110.5,1085.8,1100.2,1100.0,1101.15,1091.3,1100.2,2708125,1541875,3260,2248298906.25,1438,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69084,,AXISBANK,,2025-04-24,2025-04-24,,,AXISBANK25APRFUT,1086.45,1103.0,1078.0,1093.0,1092.2,1094.05,1091.3,1093.0,59568750,-1576875,20122,13723040718.75,15860,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56823,,AXISBANK,,2025-06-26,2025-06-26,,,AXISBANK25JUNFUT,1094.0,1113.0,1094.0,1105.2,1106.85,1107.5,1091.3,1105.2,66875,11875,38,26247531.25,34,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57235,,HINDPETRO,,2025-05-29,2025-05-29,,,HINDPETRO25MAYFUT,377.0,381.1,354.35,362.3,362.75,366.85,358.35,362.3,536625,157950,330,244064137.5,317,F1,2025,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73367,,HINDPETRO,,2025-04-24,2025-04-24,,,HINDPETRO25APRFUT,370.5,379.6,352.0,359.9,360.35,364.3,358.35,359.9,53194725,2899800,9580,7063870781.25,8075,F1,2025,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56956,,HINDPETRO,,2025-06-26,2025-06-26,,,HINDPETRO25JUNFUT,377.3,383.0,357.95,365.35,365.45,369.15,358.35,365.35,99225,26325,35,26131410.0,34,F1,2025,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56972,,IDFCFIRSTB,,2025-06-26,2025-06-26,,,IDFCFIRSTB25JUNFUT,60.74,60.85,58.4,58.73,58.76,61.35,57.81,58.73,5122500,577500,311,137954925.0,299,F1,7500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73398,,IDFCFIRSTB,,2025-04-24,2025-04-24,,,IDFCFIRSTB25APRFUT,60.39,60.61,57.61,58.04,58.01,60.69,57.81,58.04,547222500,-3397500,16536,7247001375.0,13096,F1,7500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57244,,IDFCFIRSTB,,2025-05-29,2025-05-29,,,IDFCFIRSTB25MAYFUT,60.38,60.57,58.02,58.43,58.42,61.04,57.81,58.43,36210000,2707500,1485,655197825.0,1308,F1,7500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57042,,LODHA,,2025-06-26,2025-06-26,,,LODHA25JUNFUT,0.0,0.0,0.0,1183.0,1183.0,1183.25,1180.8,1198.4,4950,0,2,1043595.0,2,F1,450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73482,,LODHA,,2025-04-24,2025-04-24,,,LODHA25APRFUT,1202.45,1205.65,1147.0,1167.25,1173.5,1204.5,1180.8,1167.25,5806350,-94050,3091,1633656780.0,2330,F1,450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57393,,LODHA,,2025-05-29,2025-05-29,,,LODHA25MAYFUT,1189.15,1191.25,1139.3,1151.8,1159.45,1191.95,1180.8,1151.8,37800,3150,60,31390222.5,59,F1,450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73488,,M&MFIN,,2025-04-24,2025-04-24,,,M&MFIN25APRFUT,266.2,267.0,257.2,261.15,261.85,265.95,262.3,261.15,23388000,-628000,3870,2016644100.0,3354,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57052,,M&MFIN,,2025-06-26,2025-06-26,,,M&MFIN25JUNFUT,265.5,265.5,257.5,259.85,260.6,266.3,262.3,259.85,268000,38000,66,34285600.0,61,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57439,,M&MFIN,,2025-05-29,2025-05-29,,,M&MFIN25MAYFUT,266.9,266.9,257.0,260.0,261.1,265.5,262.3,260.0,1278000,138000,370,192363100.0,347,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57258,,TVSMOTOR,,2025-06-26,2025-06-26,,,TVSMOTOR25JUNFUT,2493.1,2524.65,2490.0,2490.0,2490.0,2493.1,2464.95,2490.0,5950,700,8,7002327.5,7,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57554,,TVSMOTOR,,2025-05-29,2025-05-29,,,TVSMOTOR25MAYFUT,2496.2,2513.85,2466.55,2482.0,2481.1,2501.8,2464.95,2482.0,42350,3500,56,48807132.5,56,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73670,,TVSMOTOR,,2025-04-24,2025-04-24,,,TVSMOTOR25APRFUT,2485.0,2503.45,2453.0,2468.2,2462.95,2487.5,2464.95,2468.2,8865850,-79450,2737,2371005752.5,2480,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57157,,BAJAJ-AUTO,,2025-05-29,2025-05-29,,,BAJAJ-AUTO25MAYFUT,7957.25,7957.25,7710.25,7747.65,7765.3,7977.2,7685.15,7747.65,59400,20400,619,361294526.25,561,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56826,,BAJAJ-AUTO,,2025-06-26,2025-06-26,,,BAJAJ-AUTO25JUNFUT,7875.0,7875.0,7710.0,7742.8,7757.85,7979.85,7685.15,7742.8,7350,-5475,145,84176501.25,111,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69085,,BAJAJ-AUTO,,2025-04-24,2025-04-24,,,BAJAJ-AUTO25APRFUT,7920.85,7920.85,7658.8,7693.7,7702.0,7927.15,7685.15,7693.7,2688000,47925,9132,5290739670.0,7796,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56844,,BOSCHLTD,,2025-06-26,2025-06-26,,,BOSCHLTD25JUNFUT,0.0,0.0,0.0,27949.35,27949.35,27949.35,27289.55,27695.9,0,0,0,0.0,0,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57171,,BOSCHLTD,,2025-05-29,2025-05-29,,,BOSCHLTD25MAYFUT,27946.5,28000.45,27395.0,27515.8,27527.5,28248.05,27289.55,27515.8,6850,550,69,47643617.5,68,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73149,,BOSCHLTD,,2025-04-24,2025-04-24,,,BOSCHLTD25APRFUT,27922.0,27922.0,27158.0,27346.75,27308.45,28075.2,27289.55,27346.75,260975,2100,1365,935759460.0,1191,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57183,,CIPLA,,2025-05-29,2025-05-29,,,CIPLA25MAYFUT,1503.25,1504.8,1403.95,1427.15,1425.1,1508.15,1415.25,1427.15,191100,80925,742,345901611.25,733,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56858,,CIPLA,,2025-06-26,2025-06-26,,,CIPLA25JUNFUT,1501.0,1501.0,1413.2,1436.85,1435.75,1516.25,1415.25,1436.85,17225,9425,61,28591615.0,60,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73274,,CIPLA,,2025-04-24,2025-04-24,,,CIPLA25APRFUT,1499.45,1499.45,1392.75,1416.6,1415.6,1498.6,1415.25,1416.6,12327575,356200,14142,6560982333.75,11779,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57197,,DLF,,2025-05-29,2025-05-29,,,DLF25MAYFUT,683.7,684.8,653.5,660.1,658.9,687.6,653.95,660.1,1359600,379500,937,512547255.0,576,F1,825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73304,,DLF,,2025-04-24,2025-04-24,,,DLF25APRFUT,681.1,682.25,649.5,655.1,655.7,683.1,653.95,655.1,36589575,306075,10103,5507470856.25,8058,F1,825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56907,,DLF,,2025-06-26,2025-06-26,,,DLF25JUNFUT,684.6,685.3,659.05,664.05,664.3,692.35,653.95,664.05,113850,40425,116,63964395.0,112,F1,825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57199,,DRREDDY,,2025-05-29,2025-05-29,,,DRREDDY25MAYFUT,1145.6,1145.6,1064.75,1093.0,1091.65,1145.5,1109.95,1093.0,512500,138750,991,677140968.75,942,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56909,,DRREDDY,,2025-06-26,2025-06-26,,,DRREDDY25JUNFUT,1133.0,1133.0,1070.0,1094.0,1094.0,1147.45,1109.95,1094.0,95625,55000,153,104722218.75,142,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73306,,DRREDDY,,2025-04-24,2025-04-24,,,DRREDDY25APRFUT,1147.95,1147.95,1066.2,1096.65,1095.0,1147.0,1109.95,1096.65,16531250,1273125,14421,9877622500.0,12703,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73310,,EXIDEIND,,2025-04-24,2025-04-24,,,EXIDEIND25APRFUT,372.0,374.35,360.2,364.85,365.25,373.7,364.4,364.85,23263200,-615600,2954,1936964430.0,2612,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56911,,EXIDEIND,,2025-06-26,2025-06-26,,,EXIDEIND25JUNFUT,375.4,375.4,366.3,369.4,370.05,378.4,364.4,369.4,97200,12600,23,15283800.0,22,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57204,,EXIDEIND,,2025-05-29,2025-05-29,,,EXIDEIND25MAYFUT,374.45,374.65,363.0,367.4,367.5,375.85,364.4,367.4,1128600,46800,235,155338380.0,220,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73329,,GODREJPROP,,2025-04-24,2025-04-24,,,GODREJPROP25APRFUT,2149.9,2153.55,2050.0,2073.05,2074.2,2156.65,2068.0,2073.05,5418900,-27450,9025,4245192033.75,6973,F1,225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57214,,GODREJPROP,,2025-05-29,2025-05-29,,,GODREJPROP25MAYFUT,2160.45,2163.75,2065.65,2088.5,2089.0,2170.2,2068.0,2088.5,109800,29700,625,296201970.0,444,F1,225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56929,,GODREJPROP,,2025-06-26,2025-06-26,,,GODREJPROP25JUNFUT,2155.0,2156.25,2090.0,2091.4,2091.4,2177.0,2068.0,2098.8,6525,1350,14,6677685.0,13,F1,225,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57376,,KOTAKBANK,,2025-05-29,2025-05-29,,,KOTAKBANK25MAYFUT,2145.7,2166.35,2138.6,2149.8,2151.7,2156.35,2131.95,2149.8,767200,225600,1156,993843760.0,1042,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73475,,KOTAKBANK,,2025-04-24,2025-04-24,,,KOTAKBANK25APRFUT,2121.1,2154.4,2121.1,2135.5,2137.85,2142.3,2131.95,2135.5,28338800,-240400,12044,10295692220.0,10627,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57033,,KOTAKBANK,,2025-06-26,2025-06-26,,,KOTAKBANK25JUNFUT,2157.7,2172.65,2153.0,2160.35,2163.0,2167.25,2131.95,2160.35,45200,1200,25,21604020.0,25,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57438,,M&M,,2025-05-29,2025-05-29,,,M&M25MAYFUT,2634.35,2653.85,2581.15,2620.2,2625.05,2638.35,2596.55,2620.2,442225,180425,1727,793718406.25,1104,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57051,,M&M,,2025-06-26,2025-06-26,,,M&M25JUNFUT,2658.95,2663.4,2598.7,2635.2,2636.8,2654.6,2596.55,2635.2,26775,2100,92,42250241.25,83,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73487,,M&M,,2025-04-24,2025-04-24,,,M&M25APRFUT,2624.0,2636.0,2562.0,2602.8,2607.6,2620.45,2596.55,2602.8,18947775,-38325,19143,8722666058.75,15802,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57463,,NATIONALUM,,2025-05-29,2025-05-29,,,NATIONALUM25MAYFUT,171.93,171.94,157.95,158.96,159.43,174.53,157.7,158.96,3468750,858750,812,494396962.5,729,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73500,,NATIONALUM,,2025-04-24,2025-04-24,,,NATIONALUM25APRFUT,172.0,172.0,156.9,158.02,158.19,173.52,157.7,158.02,68928750,2088750,9470,5756229562.5,7494,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57063,,NATIONALUM,,2025-06-26,2025-06-26,,,NATIONALUM25JUNFUT,171.43,171.43,159.87,160.39,160.3,175.65,157.7,160.39,472500,318750,126,77437987.5,117,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73507,,NHPC,,2025-04-24,2025-04-24,,,NHPC25APRFUT,85.08,85.24,82.83,83.17,83.69,84.91,83.04,83.17,68768000,-1318400,2803,1504825024.0,2397,F1,6400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57068,,NHPC,,2025-06-26,2025-06-26,,,NHPC25JUNFUT,84.25,85.0,83.0,83.0,83.0,84.83,83.04,83.0,204800,38400,19,10172800.0,19,F1,6400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57472,,NHPC,,2025-05-29,2025-05-29,,,NHPC25MAYFUT,84.46,84.98,82.87,83.27,83.45,84.85,83.04,83.27,1888000,57600,130,69667584.0,128,F1,6400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57486,,PAYTM,,2025-05-29,2025-05-29,,,PAYTM25MAYFUT,843.25,846.7,808.05,821.15,822.0,843.2,817.0,821.15,377000,43550,521,278997387.5,387,F1,650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73516,,PAYTM,,2025-04-24,2025-04-24,,,PAYTM25APRFUT,835.0,844.45,802.0,817.55,817.1,838.65,817.0,817.55,18994300,-1661400,12334,6570969827.5,9720,F1,650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57080,,PAYTM,,2025-06-26,2025-06-26,,,PAYTM25JUNFUT,846.6,846.6,821.5,821.5,821.5,846.6,817.0,829.15,12350,1300,4,2155140.0,3,F1,650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57094,,POONAWALLA,,2025-06-26,2025-06-26,,,POONAWALLA25JUNFUT,342.0,343.9,339.55,341.3,342.9,350.65,353.05,341.3,272600,140650,125,61919857.5,57,F1,1450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57499,,POONAWALLA,,2025-05-29,2025-05-29,,,POONAWALLA25MAYFUT,352.65,353.5,338.95,345.1,346.3,353.2,353.05,345.1,1764650,419050,750,374722485.0,569,F1,1450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73529,,POONAWALLA,,2025-04-24,2025-04-24,,,POONAWALLA25APRFUT,358.1,358.95,344.0,350.15,351.3,358.2,353.05,350.15,15706400,-266800,2931,1488806277.5,2325,F1,1450,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57251,,TECHM,,2025-06-26,2025-06-26,,,TECHM25JUNFUT,1371.35,1372.25,1341.65,1342.2,1341.9,1395.75,1320.95,1342.2,26400,-21000,121,98215710.0,84,F1,600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57539,,TECHM,,2025-05-29,2025-05-29,,,TECHM25MAYFUT,1366.6,1369.05,1333.2,1334.9,1334.8,1381.75,1320.95,1334.9,384000,97200,383,308879370.0,378,F1,600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73628,,TECHM,,2025-04-24,2025-04-24,,,TECHM25APRFUT,1359.95,1359.95,1323.65,1326.2,1326.3,1372.75,1320.95,1326.2,19613400,509400,5555,4456686570.0,5132,F1,600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57261,,ULTRACEMCO,,2025-06-26,2025-06-26,,,ULTRACEMCO25JUNFUT,11755.0,11755.0,11603.0,11652.9,11652.9,11750.1,11498.65,11652.9,1250,-50,11,6415040.0,10,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73671,,ULTRACEMCO,,2025-04-24,2025-04-24,,,ULTRACEMCO25APRFUT,11609.85,11655.0,11460.0,11530.15,11529.35,11627.55,11498.65,11530.15,3292350,-12650,6606,3812617022.5,5504,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57555,,ULTRACEMCO,,2025-05-29,2025-05-29,,,ULTRACEMCO25MAYFUT,11656.0,11715.3,11539.35,11608.9,11607.2,11700.65,11498.65,11608.9,28150,10350,413,239505417.5,390,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57165,,BANKINDIA,,2025-05-29,2025-05-29,,,BANKINDIA25MAYFUT,115.26,116.4,111.5,112.36,112.57,115.75,111.5,112.36,1852800,96500,330,180688095.75,311,F1,4825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69091,,BANKINDIA,,2025-04-24,2025-04-24,,,BANKINDIA25APRFUT,114.42,116.0,110.74,111.73,112.0,115.14,111.5,111.73,51019550,-873325,4240,2309011277.0,3660,F1,4825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56832,,BANKINDIA,,2025-06-26,2025-06-26,,,BANKINDIA25JUNFUT,115.5,115.5,111.67,112.23,112.8,115.9,111.5,112.23,178525,14475,10,5478594.5,10,F1,4825,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56839,,BIOCON,,2025-06-26,2025-06-26,,,BIOCON25JUNFUT,346.0,346.0,326.3,330.5,330.5,351.25,327.8,332.7,160000,42500,44,36587375.0,38,F1,2500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69097,,BIOCON,,2025-04-24,2025-04-24,,,BIOCON25APRFUT,343.0,345.05,321.55,327.85,328.35,346.75,327.8,327.85,18710000,-282500,4635,3822306500.0,3968,F1,2500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57170,,BIOCON,,2025-05-29,2025-05-29,,,BIOCON25MAYFUT,343.5,344.95,324.0,329.7,330.5,348.65,327.8,329.7,1227500,280000,444,367538125.0,356,F1,2500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57184,,COALINDIA,,2025-05-29,2025-05-29,,,COALINDIA25MAYFUT,398.5,398.5,385.65,388.45,388.35,400.7,385.05,388.45,1673700,305550,682,279159720.0,669,F1,1050,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73275,,COALINDIA,,2025-04-24,2025-04-24,,,COALINDIA25APRFUT,398.05,398.05,382.9,385.65,385.95,398.2,385.05,385.65,56442750,520800,8997,3657459855.0,7396,F1,1050,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56859,,COALINDIA,,2025-06-26,2025-06-26,,,COALINDIA25JUNFUT,400.0,400.0,388.0,390.55,390.95,403.2,385.05,390.55,108150,39900,106,43647712.5,103,F1,1050,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73279,,COLPAL,,2025-04-24,2025-04-24,,,COLPAL25APRFUT,2400.1,2449.35,2393.2,2427.05,2430.05,2414.4,2423.3,2427.05,5288500,20300,5747,2438283120.0,5258,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57186,,COLPAL,,2025-05-29,2025-05-29,,,COLPAL25MAYFUT,2396.0,2441.95,2390.55,2419.6,2425.0,2408.25,2423.3,2419.6,114800,-7525,242,102413150.0,237,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56861,,COLPAL,,2025-06-26,2025-06-26,,,COLPAL25JUNFUT,2446.0,2446.0,2418.5,2433.1,2435.65,2418.5,2423.3,2433.1,5425,1050,15,6374462.5,14,F1,175,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56918,,FEDERALBNK,,2025-06-26,2025-06-26,,,FEDERALBNK25JUNFUT,195.0,197.5,194.2,195.8,195.98,196.49,195.0,195.8,375000,160000,68,66539400.0,62,F1,5000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57205,,FEDERALBNK,,2025-05-29,2025-05-29,,,FEDERALBNK25MAYFUT,196.66,197.05,193.0,194.88,195.2,195.2,195.0,194.88,2580000,270000,449,437766200.0,401,F1,5000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73311,,FEDERALBNK,,2025-04-24,2025-04-24,,,FEDERALBNK25APRFUT,196.0,196.5,192.24,194.35,194.95,194.65,195.0,194.35,78175000,-2100000,6963,6771315950.0,5697,F1,5000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56928,,GODREJCP,,2025-06-26,2025-06-26,,,GODREJCP25JUNFUT,1160.0,1160.0,1160.0,1160.0,1160.0,1173.4,1156.6,1173.8,3500,500,1,580000.0,1,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73326,,GODREJCP,,2025-04-24,2025-04-24,,,GODREJCP25APRFUT,1160.6,1170.25,1141.45,1157.65,1157.45,1166.9,1156.6,1157.65,12440000,-193000,3319,1918891950.0,2900,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57211,,GODREJCP,,2025-05-29,2025-05-29,,,GODREJCP25MAYFUT,1164.1,1171.75,1147.0,1159.35,1159.6,1169.05,1156.6,1159.35,81000,3000,105,60678125.0,97,F1,500,,,,,
